disease_id,molecular_id,Relationship,source
313,312,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
313,1397,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
313,20,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
313,391,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
529,21,Disease_Mapped_To_Gene,NCI_Thesaurus
295,17,Disease_Mapped_To_Gene,NCI_Thesaurus
295,18,Disease_Mapped_To_Gene,NCI_Thesaurus
295,19,Disease_Mapped_To_Gene,NCI_Thesaurus
295,20,Disease_Mapped_To_Gene,NCI_Thesaurus
295,21,Disease_Mapped_To_Gene,NCI_Thesaurus
295,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,24,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,25,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,26,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,27,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,28,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,29,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,30,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,31,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,32,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,6,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
295,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
295,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
295,36,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
295,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
295,17,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,495,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,19,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,2865,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,2866,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,2867,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,2868,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,2869,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,2870,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,2871,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,20,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
295,391,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
300,17,Disease_Mapped_To_Gene,NCI_Thesaurus
300,18,Disease_Mapped_To_Gene,NCI_Thesaurus
300,19,Disease_Mapped_To_Gene,NCI_Thesaurus
300,20,Disease_Mapped_To_Gene,NCI_Thesaurus
300,21,Disease_Mapped_To_Gene,NCI_Thesaurus
300,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,24,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,25,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,26,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,27,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,28,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,29,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,30,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,31,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,32,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,6,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
300,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
300,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
300,36,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
300,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
377,21,Disease_Mapped_To_Gene,NCI_Thesaurus
377,309,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
605,21,Disease_Mapped_To_Gene,NCI_Thesaurus
605,21,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
605,307,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
605,308,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
610,18,Disease_Mapped_To_Gene,NCI_Thesaurus
610,21,Disease_Mapped_To_Gene,NCI_Thesaurus
610,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
610,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
228,17,Disease_Mapped_To_Gene,NCI_Thesaurus
228,18,Disease_Mapped_To_Gene,NCI_Thesaurus
228,19,Disease_Mapped_To_Gene,NCI_Thesaurus
228,20,Disease_Mapped_To_Gene,NCI_Thesaurus
228,21,Disease_Mapped_To_Gene,NCI_Thesaurus
228,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,24,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,25,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,26,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,27,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,28,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,29,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,30,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,31,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,32,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,6,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
228,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
228,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
228,36,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
228,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
489,21,Disease_Mapped_To_Gene,NCI_Thesaurus
593,18,Disease_Mapped_To_Gene,NCI_Thesaurus
593,21,Disease_Mapped_To_Gene,NCI_Thesaurus
593,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
593,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
301,17,Disease_Mapped_To_Gene,NCI_Thesaurus
301,18,Disease_Mapped_To_Gene,NCI_Thesaurus
301,19,Disease_Mapped_To_Gene,NCI_Thesaurus
301,20,Disease_Mapped_To_Gene,NCI_Thesaurus
301,21,Disease_Mapped_To_Gene,NCI_Thesaurus
301,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,24,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,25,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,26,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,27,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,28,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,29,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,30,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,31,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,32,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,6,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
301,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
301,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
301,36,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
301,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
607,21,Disease_Mapped_To_Gene,NCI_Thesaurus
611,18,Disease_Mapped_To_Gene,NCI_Thesaurus
611,21,Disease_Mapped_To_Gene,NCI_Thesaurus
611,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
611,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
609,18,Disease_Mapped_To_Gene,NCI_Thesaurus
609,21,Disease_Mapped_To_Gene,NCI_Thesaurus
609,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
609,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
302,17,Disease_Mapped_To_Gene,NCI_Thesaurus
302,18,Disease_Mapped_To_Gene,NCI_Thesaurus
302,19,Disease_Mapped_To_Gene,NCI_Thesaurus
302,20,Disease_Mapped_To_Gene,NCI_Thesaurus
302,21,Disease_Mapped_To_Gene,NCI_Thesaurus
302,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,24,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,25,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,26,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,27,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,28,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,29,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,30,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,31,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,32,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,6,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
302,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
302,35,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
302,36,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
302,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
612,18,Disease_Mapped_To_Gene,NCI_Thesaurus
612,21,Disease_Mapped_To_Gene,NCI_Thesaurus
612,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
612,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
904,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
904,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
837,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
837,1241,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
837,1242,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
837,1243,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
837,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
837,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
837,57,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
837,1247,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
838,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
838,1241,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
838,1242,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
838,1243,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
838,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
838,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
838,57,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
838,1247,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
929,338,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
929,542,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
929,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
929,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
598,18,Disease_Mapped_To_Gene,NCI_Thesaurus
598,21,Disease_Mapped_To_Gene,NCI_Thesaurus
598,34,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
598,400,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
598,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1385,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1385,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1216,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1216,414,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1216,415,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1216,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1216,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1216,329,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1216,419,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1216,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1216,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1216,422,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1216,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
886,56,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
886,51,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
886,57,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
886,1990,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
438,2404,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
438,338,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
438,6,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1101,352,Disease_Mapped_To_Gene,NCI_Thesaurus
1101,828,Disease_Mapped_To_Gene,NCI_Thesaurus
1101,419,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1101,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1101,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1101,832,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1101,833,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1105,1724,Disease_Mapped_To_Gene,NCI_Thesaurus
1105,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1105,1726,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1105,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1324,563,Disease_Mapped_To_Gene,NCI_Thesaurus
1324,563,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1324,3046,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1102,1724,Disease_Mapped_To_Gene,NCI_Thesaurus
1102,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1102,1726,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1102,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1102,1724,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1102,3052,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1107,1724,Disease_Mapped_To_Gene,NCI_Thesaurus
1107,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1107,1726,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1107,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1382,985,Disease_Mapped_To_Gene,NCI_Thesaurus
962,3058,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
963,1754,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
1108,1724,Disease_Mapped_To_Gene,NCI_Thesaurus
1108,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1108,1726,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1108,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
968,3064,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
968,3065,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
969,430,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
971,1754,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
112,16,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
889,56,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
889,51,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
889,57,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
889,38,Disease_Mapped_To_Gene,NCI_Thesaurus
889,802,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
889,342,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
889,803,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
889,879,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
889,41,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
889,881,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
889,38,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
889,1607,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
892,56,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
892,51,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
892,57,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
817,352,Disease_Mapped_To_Gene,NCI_Thesaurus
817,353,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
817,354,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1136,352,Disease_Mapped_To_Gene,NCI_Thesaurus
1136,353,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1136,354,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
870,51,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
870,55,Disease_Mapped_To_Gene,NCI_Thesaurus
870,1242,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
870,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
870,57,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
870,3095,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
209,2514,Disease_Mapped_To_Gene,NCI_Thesaurus
209,38,Disease_Mapped_To_Gene,NCI_Thesaurus
209,39,Disease_Mapped_To_Gene,NCI_Thesaurus
209,21,Disease_Mapped_To_Gene,NCI_Thesaurus
209,3100,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
209,3101,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
209,40,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
209,41,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
209,42,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
209,43,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
209,44,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
209,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
209,2514,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
209,2519,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
209,21,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
209,307,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
209,308,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
983,2532,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
985,2532,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1106,1724,Disease_Mapped_To_Gene,NCI_Thesaurus
1106,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1106,1726,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1106,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1198,985,Disease_Mapped_To_Gene,NCI_Thesaurus
697,985,Disease_Mapped_To_Gene,NCI_Thesaurus
1212,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
625,3122,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
625,2096,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1074,3124,Disease_Mapped_To_Gene,NCI_Thesaurus
1074,3124,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
945,1726,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
945,349,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
945,1724,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
945,3052,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1148,457,Disease_Mapped_To_Gene,NCI_Thesaurus
1148,458,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1217,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1217,414,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1217,415,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1217,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1217,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1217,329,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1217,419,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1217,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1217,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1217,422,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1217,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1218,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1218,414,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1218,415,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1218,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1218,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1218,329,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1218,419,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1218,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1218,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1218,422,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1218,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
796,75,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
796,290,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
796,77,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
796,292,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
796,293,Disease_Mapped_To_Gene,NCI_Thesaurus
796,103,Disease_Mapped_To_Gene,NCI_Thesaurus
380,309,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
560,3161,Disease_Mapped_To_Gene,NCI_Thesaurus
560,3162,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
560,3163,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
561,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1149,457,Disease_Mapped_To_Gene,NCI_Thesaurus
1149,458,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
839,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
839,1241,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
839,1242,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
839,1243,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
839,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
839,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
839,57,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
839,1247,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
219,340,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
219,1640,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
219,309,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
745,10,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
745,1,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
745,2,Disease_Mapped_To_Gene,NCI_Thesaurus
745,3,Disease_Mapped_To_Gene,NCI_Thesaurus
745,2,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,747,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,3,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,749,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,750,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,751,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,752,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,753,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,754,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,755,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,756,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,757,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,758,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,759,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,760,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,761,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,762,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,763,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,764,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,765,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,766,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,767,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,768,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,769,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,770,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,771,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
745,772,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
746,674,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
746,243,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
746,245,Disease_Mapped_To_Gene,NCI_Thesaurus
746,245,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
746,248,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
113,16,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
330,3215,Disease_Mapped_To_Gene,NCI_Thesaurus
330,3216,Disease_Mapped_To_Gene,NCI_Thesaurus
330,3217,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
330,3218,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
924,61,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
924,62,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
885,51,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
210,38,Disease_Mapped_To_Gene,NCI_Thesaurus
210,39,Disease_Mapped_To_Gene,NCI_Thesaurus
210,40,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
210,41,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
210,42,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
210,43,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
210,44,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
210,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
283,315,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
